variant_id,variant_label,date,active_ticker_count,available_ticker_count,target_selected_count
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-04-15,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-04-16,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-04-17,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-04-20,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-04-22,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-04-23,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-04-24,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-04-27,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-04-28,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-04-29,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-04-30,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-01,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-04,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-05,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-06,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-07,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-08,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-11,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-12,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-13,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-14,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-15,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-18,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-19,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-20,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-21,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-22,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-25,0,44,0
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-26,39,44,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-27,39,44,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-28,36,44,36
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-05-29,37,44,37
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-01,36,44,36
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-02,38,44,38
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-03,35,44,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-04,37,44,37
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-05,37,44,37
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-08,40,44,40
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-09,39,44,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-10,40,44,40
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-11,42,44,42
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-12,42,44,42
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-15,41,44,41
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-16,37,44,37
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-17,38,44,38
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-18,32,44,32
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-19,31,44,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-22,29,44,29
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-23,26,44,26
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-24,35,44,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-25,36,44,36
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-26,31,44,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-29,20,44,20
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-06-30,19,44,19
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-01,21,44,21
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-02,23,44,23
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-03,19,44,19
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-06,17,44,17
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-07,18,44,18
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-08,14,44,14
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-09,16,44,16
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-10,16,44,16
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-13,15,44,15
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-14,25,44,25
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-15,23,44,23
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-16,25,44,25
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-17,27,44,27
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-20,29,44,29
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-21,39,44,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-22,32,44,32
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-23,33,44,33
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-24,36,44,36
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-27,38,44,38
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-28,40,44,40
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-29,38,44,38
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-30,36,44,36
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-07-31,38,44,38
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-03,41,44,41
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-04,38,44,38
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-05,39,44,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-06,41,44,41
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-07,40,44,40
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-10,42,44,42
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-11,40,44,40
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-12,39,44,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-13,40,44,40
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-14,39,44,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-18,40,44,40
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-19,35,44,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-20,37,44,37
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-21,36,44,36
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-24,35,44,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-25,35,44,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-26,33,44,33
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-27,31,44,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-28,31,44,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-08-31,27,44,27
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-01,21,44,21
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-02,18,44,18
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-03,23,44,23
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-04,20,44,20
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-07,23,44,23
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-08,23,44,23
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-09,24,44,24
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-10,28,44,28
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-11,26,44,26
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-14,22,44,22
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-15,28,44,28
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-16,35,44,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-17,30,44,30
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-24,34,44,34
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-25,27,44,27
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-28,23,44,23
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-29,26,44,26
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-09-30,31,44,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-01,33,44,33
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-02,35,44,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-05,38,44,38
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-06,38,44,38
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-07,36,44,36
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-08,35,44,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-09,31,44,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-12,29,44,29
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-13,32,44,32
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-14,33,44,33
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-15,36,44,36
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-16,39,44,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-19,36,44,36
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-20,31,44,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-21,26,44,26
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-22,25,44,25
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-23,29,44,29
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-26,31,44,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-27,25,44,25
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-28,13,44,13
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-29,13,44,13
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-10-30,14,44,14
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-02,16,44,16
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-03,14,44,14
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-04,15,44,15
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-05,17,44,17
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-06,19,44,19
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-09,23,44,23
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-10,18,44,18
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-11,17,44,17
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-12,17,44,17
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-13,18,44,18
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-16,19,44,19
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-17,22,44,22
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-18,26,44,26
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-19,29,44,29
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-20,27,44,27
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-23,26,44,26
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-24,30,44,30
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-25,37,44,37
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-26,33,44,33
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-11-30,29,44,29
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-01,33,44,33
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-02,39,44,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-03,32,44,32
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-04,37,44,37
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-07,29,44,29
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-08,27,44,27
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-09,29,44,29
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-10,28,44,28
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-11,30,44,30
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-14,28,44,28
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-15,25,44,25
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-16,26,44,26
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-17,23,45,23
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-21,19,45,19
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-22,19,45,19
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-23,23,45,23
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-28,27,45,27
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-29,27,45,27
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2009-12-30,32,45,32
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-04,33,45,33
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-05,34,45,34
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-06,32,45,32
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-07,29,45,29
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-08,31,45,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-11,34,45,34
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-12,35,45,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-13,34,45,34
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-14,37,45,37
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-15,30,45,30
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-18,32,45,32
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-19,34,45,34
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-20,33,45,33
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-21,33,45,33
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-22,33,45,33
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-25,35,45,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-26,29,45,29
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-27,24,45,24
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-28,30,45,30
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-01-29,25,45,25
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-01,20,45,20
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-02,21,45,21
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-03,22,45,22
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-04,19,45,19
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-05,15,45,15
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-08,13,45,13
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-09,14,45,14
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-10,13,45,13
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-11,11,45,11
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-12,10,45,10
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-15,12,45,12
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-16,11,45,11
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-17,16,45,16
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-18,14,45,14
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-19,16,45,16
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-22,20,45,20
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-23,21,45,21
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-24,23,45,23
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-02-25,17,45,17
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-01,21,45,21
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-02,25,45,25
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-03,23,45,23
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-04,22,45,22
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-05,23,45,23
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-08,34,45,34
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-09,37,45,37
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-10,38,45,38
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-11,40,45,40
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-12,37,45,37
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-15,35,45,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-17,40,45,40
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-18,39,45,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-19,39,45,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-22,38,45,38
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-23,37,45,37
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-24,38,45,38
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-25,34,45,34
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-26,35,45,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-29,36,45,36
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-30,39,45,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-03-31,35,45,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-01,39,45,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-05,39,45,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-06,39,45,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-07,39,45,39
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-08,38,45,38
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-09,36,45,36
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-12,35,45,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-13,35,45,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-14,34,45,34
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-15,32,45,32
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-16,31,45,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-19,31,45,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-20,34,45,34
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-21,36,45,36
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-22,31,45,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-23,33,45,33
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-26,32,45,32
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-27,32,45,32
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-28,31,45,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-29,31,45,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-04-30,34,45,34
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-03,28,45,28
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-04,32,45,32
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-05,18,45,18
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-06,19,45,19
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-07,16,45,16
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-10,19,45,19
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-11,16,45,16
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-12,18,45,18
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-14,18,45,18
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-17,15,45,15
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-18,18,45,18
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-19,12,45,12
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-20,8,45,8
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-21,7,45,7
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-24,7,45,7
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-25,6,45,6
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-26,9,45,9
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-27,9,45,9
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-05-31,10,45,10
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-01,8,45,8
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-02,9,45,9
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-03,12,45,12
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-04,26,45,26
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-07,20,45,20
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-08,27,45,27
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-09,25,45,25
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-10,27,45,27
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-11,26,45,26
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-14,27,45,27
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-15,30,45,30
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-16,31,45,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-17,40,45,40
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-18,41,45,41
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-21,43,45,43
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-22,43,45,43
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-23,43,45,43
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-24,38,45,38
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-25,40,45,40
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-28,40,45,40
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-29,37,45,37
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-06-30,36,45,36
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-01,29,45,29
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-02,28,45,28
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-05,36,45,36
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-06,35,45,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-07,34,45,34
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-08,35,45,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-09,34,45,34
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-12,34,45,34
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-13,33,45,33
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-14,36,45,36
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-15,31,45,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-16,31,45,31
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-19,28,45,28
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-20,28,45,28
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-21,32,45,32
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-22,32,45,32
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-23,35,45,35
layer1_plus_layer2_alt,Layer 1 + Layer 2 alternative,2010-07-26,33,45,33
